useCost,Key_money
958581300,92319421.05263157
2513490,92319421.05263157
2393370,92319421.05263157
652269160,92319421.05263157
516417791,92319421.05263157
2656900,92319421.05263157
8907000,92319421.05263157
3489600,92319421.05263157
30967300,92319421.05263157
5758500,92319421.05263157
24201015,92319421.05263157
5355000,92319421.05263157
14627800,92319421.05263157
25000,92319421.05263157
10000,92319421.05263157
5293900,92319421.05263157
4750900,92319421.05263157
138232030,92319421.05263157
242502930,92319421.05263157
283041890,92319421.05263157
401609727,92319421.05263157
400235245,92319421.05263157
569810781,92319421.05263157
577896825,92319421.05263157
590893769,92319421.05263157
4073950,92319421.05263157
5234400,92319421.05263157
402299712,92319421.05263157
227496513,92319421.05263157
25059160,92319421.05263157
52994697,92319421.05263157
46761950,92319421.05263157
102874145,92319421.05263157
95845037,92319421.05263157
131442740,92319421.05263157
104583761,92319421.05263157
97417153,92319421.05263157
791010,92319421.05263157
381570,92319421.05263157
34316313,92319421.05263157
18908947,92319421.05263157
68708170,92319421.05263157
91553430,92319421.05263157
108635190,92319421.05263157
163037520,92319421.05263157
137004350,92319421.05263157
246662385,92319421.05263157
173458000,92319421.05263157
216914860,92319421.05263157
2398930,92319421.05263157
4179970,92319421.05263157
84744620,92319421.05263157
92354750,92319421.05263157
48164402,92319421.05263157
47670694,92319421.05263157
59923652,92319421.05263157
70237623,92319421.05263157
56077012,92319421.05263157
70034463,92319421.05263157
57997191,92319421.05263157
58483274,92319421.05263157
7203550,92319421.05263157
8054960,92319421.05263157
55428460,92319421.05263157
31555620,92319421.05263157
62733540,92319421.05263157
252142471,92319421.05263157
109623850,92319421.05263157
316983341,92319421.05263157
114629581,92319421.05263157
223311240,92319421.05263157
70590800,92319421.05263157
81038476,92319421.05263157
2186050,92319421.05263157
1294900,92319421.05263157
27727030,92319421.05263157
21070020,92319421.05263157
43653533,92319421.05263157
106971441,92319421.05263157
90120926,92319421.05263157
228183887,92319421.05263157
98811601,92319421.05263157
241527422,92319421.05263157
100647552,92319421.05263157
202816810,92319421.05263157
169800,92319421.05263157
262700,92319421.05263157
60911662,92319421.05263157
65453436,92319421.05263157
14766600,92319421.05263157
59757700,92319421.05263157
37201200,92319421.05263157
210428278,92319421.05263157
29255300,92319421.05263157
212723520,92319421.05263157
26514700,92319421.05263157
125343500,92319421.05263157
146000,92319421.05263157
144000,92319421.05263157
21188410,92319421.05263157
47235150,92319421.05263157
255618713,92319421.05263157
511967497,92319421.05263157
537387199,92319421.05263157
1072387393,92319421.05263157
609648694,92319421.05263157
1145035607,92319421.05263157
678284136,92319421.05263157
934641777,92319421.05263157
7715280,92319421.05263157
9522790,92319421.05263157
472016092,92319421.05263157
429157657,92319421.05263157
50749420,92319421.05263157
139304960,92319421.05263157
118072088,92319421.05263157
275595256,92319421.05263157
154860878,92319421.05263157
226142970,92319421.05263157
181182349,92319421.05263157
170688306,92319421.05263157
1240500,92319421.05263157
1652550,92319421.05263157
62136875,92319421.05263157
50604461,92319421.05263157
568092574,92319421.05263157
812135449,92319421.05263157
1121029244,92319421.05263157
1634274775,92319421.05263157
1243801209,92319421.05263157
1740210566,92319421.05263157
1281380173,92319421.05263157
1447829091,92319421.05263157
51392112,92319421.05263157
24516130,92319421.05263157
784171800,92319421.05263157
614653443,92319421.05263157
253461470,92319421.05263157
292546510,92319421.05263157
403539116,92319421.05263157
429885942,92319421.05263157
371866349,92319421.05263157
427371876,92319421.05263157
324163380,92319421.05263157
367170072,92319421.05263157
20391070,92319421.05263157
24299298,92319421.05263157
229864233,92319421.05263157
147718325,92319421.05263157
18221191,92319421.05263157
78885796,92319421.05263157
42859896,92319421.05263157
122364915,92319421.05263157
41663509,92319421.05263157
96475922,92319421.05263157
35998539,92319421.05263157
56366685,92319421.05263157
2355700,92319421.05263157
3517300,92319421.05263157
31087970,92319421.05263157
41736260,92319421.05263157
134507667,92319421.05263157
313015026,92319421.05263157
388720032,92319421.05263157
685042605,92319421.05263157
649092719,92319421.05263157
1017967783,92319421.05263157
881257845,92319421.05263157
1034931367,92319421.05263157
2083322,92319421.05263157
1082153,92319421.05263157
657022138,92319421.05263157
439995662,92319421.05263157
2689500,92319421.05263157
12130000,92319421.05263157
4066000,92319421.05263157
34528500,92319421.05263157
6302320,92319421.05263157
26965500,92319421.05263157
6856900,92319421.05263157
13411800,92319421.05263157
7545500,92319421.05263157
4486250,92319421.05263157
145583640,92319421.05263157
245418086,92319421.05263157
316420150,92319421.05263157
413625924,92319421.05263157
360884035,92319421.05263157
472604875,92319421.05263157
597842082,92319421.05263157
565547713,92319421.05263157
2407200,92319421.05263157
4925133,92319421.05263157
418197385,92319421.05263157
224286773,92319421.05263157
33919552,92319421.05263157
60933852,92319421.05263157
63937702,92319421.05263157
75960596,92319421.05263157
81130079,92319421.05263157
102846199,92319421.05263157
88476037,92319421.05263157
84708030,92319421.05263157
205380,92319421.05263157
713950,92319421.05263157
33455586,92319421.05263157
18485486,92319421.05263157
76771150,92319421.05263157
95383620,92319421.05263157
114549950,92319421.05263157
170654554,92319421.05263157
125834620,92319421.05263157
223251445,92319421.05263157
155482974,92319421.05263157
202664650,92319421.05263157
1854820,92319421.05263157
3646600,92319421.05263157
81561780,92319421.05263157
85654464,92319421.05263157
67318992,92319421.05263157
82970743,92319421.05263157
85993617,92319421.05263157
76747663,92319421.05263157
55469050,92319421.05263157
62516514,92319421.05263157
73163698,92319421.05263157
61781013,92319421.05263157
5342650,92319421.05263157
4279300,92319421.05263157
62239030,92319421.05263157
31973106,92319421.05263157
72647640,92319421.05263157
221496255,92319421.05263157
125955985,92319421.05263157
274409401,92319421.05263157
103147403,92319421.05263157
197858700,92319421.05263157
64991655,92319421.05263157
80408589,92319421.05263157
1339500,92319421.05263157
492500,92319421.05263157
28735460,92319421.05263157
20291400,92319421.05263157
45806301,92319421.05263157
119310313,92319421.05263157
100211963,92319421.05263157
221267314,92319421.05263157
88088871,92319421.05263157
219597843,92319421.05263157
102327302,92319421.05263157
185395951,92319421.05263157
81300,92319421.05263157
163000,92319421.05263157
62198545,92319421.05263157
69453378,92319421.05263157
24628800,92319421.05263157
72732900,92319421.05263157
42784320,92319421.05263157
251292300,92319421.05263157
35553300,92319421.05263157
256086300,92319421.05263157
20701600,92319421.05263157
131694560,92319421.05263157
236200,92319421.05263157
240800,92319421.05263157
27690810,92319421.05263157
48275709,92319421.05263157
318250317,92319421.05263157
569293197,92319421.05263157
654953602,92319421.05263157
1116315959,92319421.05263157
598946214,92319421.05263157
1101877787,92319421.05263157
705628883,92319421.05263157
945560751,92319421.05263157
5590741,92319421.05263157
6390090,92319421.05263157
498337782,92319421.05263157
440410725,92319421.05263157
58471746,92319421.05263157
137158072,92319421.05263157
117579546,92319421.05263157
250203317,92319421.05263157
151059419,92319421.05263157
235540970,92319421.05263157
160043956,92319421.05263157
205123584,92319421.05263157
864000,92319421.05263157
465000,92319421.05263157
68489288,92319421.05263157
48567649,92319421.05263157
600694488,92319421.05263157
796372720,92319421.05263157
1150466081,92319421.05263157
1500097723,92319421.05263157
1123672219,92319421.05263157
1545995326,92319421.05263157
1178445216,92319421.05263157
1335015854,92319421.05263157
37482750,92319421.05263157
15042170,92319421.05263157
762262421,92319421.05263157
568445884,92319421.05263157
394392470,92319421.05263157
385982982,92319421.05263157
487215882,92319421.05263157
526335327,92319421.05263157
361089975,92319421.05263157
406424116,92319421.05263157
368585976,92319421.05263157
363925708,92319421.05263157
14723250,92319421.05263157
13615100,92319421.05263157
237087243,92319421.05263157
148116780,92319421.05263157
22184117,92319421.05263157
66008952,92319421.05263157
45890971,92319421.05263157
127951234,92319421.05263157
45990260,92319421.05263157
92253277,92319421.05263157
27497845,92319421.05263157
47940394,92319421.05263157
2537100,92319421.05263157
3911890,92319421.05263157
24422655,92319421.05263157
38009276,92319421.05263157
147565921,92319421.05263157
309510405,92319421.05263157
431957773,92319421.05263157
684701972,92319421.05263157
640016406,92319421.05263157
1036627543,92319421.05263157
983635386,92319421.05263157
1055387112,92319421.05263157
1759300,92319421.05263157
3244886,92319421.05263157
611816017,92319421.05263157
424311424,92319421.05263157
3574000,92319421.05263157
13233000,92319421.05263157
4709400,92319421.05263157
42602170,92319421.05263157
3636325,92319421.05263157
31973400,92319421.05263157
4605100,92319421.05263157
15209600,92319421.05263157
35000,92319421.05263157
6016900,92319421.05263157
4456975,92319421.05263157
102847519,92319421.05263157
179614770,92319421.05263157
234721335,92319421.05263157
341184240,92319421.05263157
260045385,92319421.05263157
366249660,92319421.05263157
460042218,92319421.05263157
474780960,92319421.05263157
1689150,92319421.05263157
1640650,92319421.05263157
405823870,92319421.05263157
234085750,92319421.05263157
21651455,92319421.05263157
49782886,92319421.05263157
47294730,92319421.05263157
75555500,92319421.05263157
67126156,92319421.05263157
83977468,92319421.05263157
88857141,92319421.05263157
78417885,92319421.05263157
154920,92319421.05263157
57500,92319421.05263157
30257037,92319421.05263157
19479510,92319421.05263157
60191870,92319421.05263157
89591250,92319421.05263157
100881200,92319421.05263157
149021980,92319421.05263157
100376790,92319421.05263157
187472960,92319421.05263157
120978570,92319421.05263157
165020440,92319421.05263157
1614970,92319421.05263157
2037890,92319421.05263157
77632700,92319421.05263157
79030630,92319421.05263157
52212790,92319421.05263157
68030116,92319421.05263157
65802187,92319421.05263157
86954083,92319421.05263157
40510940,92319421.05263157
53649962,92319421.05263157
55666154,92319421.05263157
54556057,92319421.05263157
1610000,92319421.05263157
1958900,92319421.05263157
58347985,92319421.05263157
35875390,92319421.05263157
41490350,92319421.05263157
149044521,92319421.05263157
86258980,92319421.05263157
225079563,92319421.05263157
67449822,92319421.05263157
145801645,92319421.05263157
45875260,92319421.05263157
55191085,92319421.05263157
321700,92319421.05263157
354500,92319421.05263157
25237740,92319421.05263157
18260705,92319421.05263157
41426206,92319421.05263157
105166464,92319421.05263157
93421072,92319421.05263157
220399704,92319421.05263157
83101129,92319421.05263157
220991166,92319421.05263157
96383823,92319421.05263157
172786351,92319421.05263157
78100,92319421.05263157
452100,92319421.05263157
60320500,92319421.05263157
80268810,92319421.05263157
23462400,92319421.05263157
77069100,92319421.05263157
34202900,92319421.05263157
220882612,92319421.05263157
36028570,92319421.05263157
253255210,92319421.05263157
19455980,92319421.05263157
110362900,92319421.05263157
214900,92319421.05263157
188000,92319421.05263157
23371010,92319421.05263157
44413670,92319421.05263157
250374136,92319421.05263157
467320745,92319421.05263157
507479129,92319421.05263157
942216048,92319421.05263157
509489594,92319421.05263157
971211316,92319421.05263157
623865538,92319421.05263157
860077262,92319421.05263157
4555480,92319421.05263157
5902930,92319421.05263157
504169667,92319421.05263157
446662313,92319421.05263157
44503087,92319421.05263157
85882960,92319421.05263157
84025340,92319421.05263157
196239552,92319421.05263157
104987753,92319421.05263157
181470554,92319421.05263157
118214299,92319421.05263157
141693695,92319421.05263157
108000,92319421.05263157
1353520,92319421.05263157
78198361,92319421.05263157
53846426,92319421.05263157
483462986,92319421.05263157
658281082,92319421.05263157
980477137,92319421.05263157
1351563597,92319421.05263157
1019477214,92319421.05263157
1440324581,92319421.05263157
1103409203,92319421.05263157
1256257801,92319421.05263157
14243290,92319421.05263157
6808790,92319421.05263157
848458798,92319421.05263157
619209464,92319421.05263157
267413180,92319421.05263157
325084875,92319421.05263157
365722698,92319421.05263157
387744531,92319421.05263157
275134280,92319421.05263157
354897064,92319421.05263157
298006473,92319421.05263157
309027791,92319421.05263157
7031820,92319421.05263157
7598800,92319421.05263157
215802564,92319421.05263157
144326684,92319421.05263157
11662235,92319421.05263157
39983866,92319421.05263157
32623907,92319421.05263157
95059364,92319421.05263157
31139290,92319421.05263157
83751139,92319421.05263157
30758686,92319421.05263157
42634770,92319421.05263157
1802020,92319421.05263157
1534489,92319421.05263157
29409637,92319421.05263157
40038210,92319421.05263157
155443384,92319421.05263157
315775493,92319421.05263157
385624129,92319421.05263157
729224433,92319421.05263157
563187795,92319421.05263157
912760768,92319421.05263157
860124206,92319421.05263157
983167425,92319421.05263157
1007100,92319421.05263157
658700,92319421.05263157
608394903,92319421.05263157
424695174,92319421.05263157
3517500,92319421.05263157
5896000,92319421.05263157
1633500,92319421.05263157
27918800,92319421.05263157
3319500,92319421.05263157
20142500,92319421.05263157
4168900,92319421.05263157
11448200,92319421.05263157
600000,92319421.05263157
4680975,92319421.05263157
6053900,92319421.05263157
57040804,92319421.05263157
107453610,92319421.05263157
159727450,92319421.05263157
259779020,92319421.05263157
233339566,92319421.05263157
315124853,92319421.05263157
281269239,92319421.05263157
277221760,92319421.05263157
2924770,92319421.05263157
2693100,92319421.05263157
378022185,92319421.05263157
230458830,92319421.05263157
11938165,92319421.05263157
22297558,92319421.05263157
35681992,92319421.05263157
63594534,92319421.05263157
53041339,92319421.05263157
71682699,92319421.05263157
47185970,92319421.05263157
33662879,92319421.05263157
198000,92319421.05263157
613100,92319421.05263157
24018106,92319421.05263157
18813624,92319421.05263157
48586850,92319421.05263157
60132750,92319421.05263157
76063150,92319421.05263157
126686390,92319421.05263157
96167790,92319421.05263157
172118060,92319421.05263157
82998430,92319421.05263157
122672470,92319421.05263157
1340510,92319421.05263157
1530880,92319421.05263157
77036546,92319421.05263157
85396380,92319421.05263157
22386980,92319421.05263157
25930760,92319421.05263157
32095878,92319421.05263157
45386993,92319421.05263157
37604590,92319421.05263157
50456408,92319421.05263157
32904335,92319421.05263157
34696900,92319421.05263157
754150,92319421.05263157
529900,92319421.05263157
55702820,92319421.05263157
37664590,92319421.05263157
17440140,92319421.05263157
80930915,92319421.05263157
49024390,92319421.05263157
106044615,92319421.05263157
44911815,92319421.05263157
92394165,92319421.05263157
24338820,92319421.05263157
36964920,92319421.05263157
903500,92319421.05263157
226500,92319421.05263157
18132170,92319421.05263157
16119300,92319421.05263157
37291347,92319421.05263157
91796720,92319421.05263157
80278441,92319421.05263157
216972648,92319421.05263157
80017281,92319421.05263157
223363009,92319421.05263157
68098461,92319421.05263157
159208043,92319421.05263157
136100,92319421.05263157
301500,92319421.05263157
52511027,92319421.05263157
75215617,92319421.05263157
9651600,92319421.05263157
35380100,92319421.05263157
20153500,92319421.05263157
140507300,92319421.05263157
23805200,92319421.05263157
161615980,92319421.05263157
17209400,92319421.05263157
92848650,92319421.05263157
121800,92319421.05263157
127500,92319421.05263157
19856000,92319421.05263157
47149800,92319421.05263157
137327187,92319421.05263157
290222115,92319421.05263157
355169053,92319421.05263157
791402802,92319421.05263157
482115735,92319421.05263157
858823310,92319421.05263157
462594270,92319421.05263157
633721208,92319421.05263157
5814783,92319421.05263157
5409330,92319421.05263157
496956170,92319421.05263157
469746795,92319421.05263157
38236504,92319421.05263157
104507250,92319421.05263157
69452075,92319421.05263157
189160948,92319421.05263157
107420839,92319421.05263157
170817028,92319421.05263157
102592519,92319421.05263157
102978624,92319421.05263157
436520,92319421.05263157
348000,92319421.05263157
63149814,92319421.05263157
60923705,92319421.05263157
324956781,92319421.05263157
463523220,92319421.05263157
724019502,92319421.05263157
1153038867,92319421.05263157
963097385,92319421.05263157
1289033756,92319421.05263157
906420897,92319421.05263157
1031697373,92319421.05263157
13483109,92319421.05263157
6797250,92319421.05263157
855017304,92319421.05263157
693847884,92319421.05263157
119263832,92319421.05263157
214040113,92319421.05263157
218865149,92319421.05263157
312964072,92319421.05263157
246493814,92319421.05263157
305963481,92319421.05263157
213932140,92319421.05263157
218786747,92319421.05263157
4483036,92319421.05263157
3523100,92319421.05263157
201934794,92319421.05263157
158614051,92319421.05263157
4543740,92319421.05263157
20279920,92319421.05263157
11239840,92319421.05263157
41358427,92319421.05263157
21541295,92319421.05263157
48057963,92319421.05263157
17887772,92319421.05263157
32377040,92319421.05263157
536920,92319421.05263157
915433,92319421.05263157
24313820,92319421.05263157
33445475,92319421.05263157
117957588,92319421.05263157
228987031,92319421.05263157
330560478,92319421.05263157
603964803,92319421.05263157
496851182,92319421.05263157
762122523,92319421.05263157
623957256,92319421.05263157
701501250,92319421.05263157
3916900,92319421.05263157
1993677,92319421.05263157
491900247,92319421.05263157
434559657,92319421.05263157
5487000,92319421.05263157
7575000,92319421.05263157
3388900,92319421.05263157
34239700,92319421.05263157
3454000,92319421.05263157
33279400,92319421.05263157
4140500,92319421.05263157
11141200,92319421.05263157
100000,92319421.05263157
5027900,92319421.05263157
3897475,92319421.05263157
89255170,92319421.05263157
141088421,92319421.05263157
222612189,92319421.05263157
369823442,92319421.05263157
326829431,92319421.05263157
446266970,92319421.05263157
368220370,92319421.05263157
362910985,92319421.05263157
3221900,92319421.05263157
2242900,92319421.05263157
374791760,92319421.05263157
215506034,92319421.05263157
26749187,92319421.05263157
34321500,92319421.05263157
53283135,92319421.05263157
111609974,92319421.05263157
77983328,92319421.05263157
125689527,92319421.05263157
54639950,92319421.05263157
54721613,92319421.05263157
258400,92319421.05263157
1013900,92319421.05263157
33541432,92319421.05263157
20418502,92319421.05263157
58507070,92319421.05263157
75472840,92319421.05263157
103170470,92319421.05263157
166393140,92319421.05263157
134997690,92319421.05263157
221019470,92319421.05263157
110141420,92319421.05263157
153555490,92319421.05263157
1160180,92319421.05263157
1818970,92319421.05263157
74964250,92319421.05263157
81765440,92319421.05263157
26199484,92319421.05263157
33737190,92319421.05263157
51262704,92319421.05263157
59745087,92319421.05263157
47678060,92319421.05263157
57596600,92319421.05263157
44623658,92319421.05263157
40000665,92319421.05263157
689400,92319421.05263157
250050,92319421.05263157
49858417,92319421.05263157
32562055,92319421.05263157
25238220,92319421.05263157
86907480,92319421.05263157
51716820,92319421.05263157
111902190,92319421.05263157
54713790,92319421.05263157
92395835,92319421.05263157
28519650,92319421.05263157
29179700,92319421.05263157
258400,92319421.05263157
293200,92319421.05263157
20186515,92319421.05263157
14303390,92319421.05263157
44367692,92319421.05263157
117841885,92319421.05263157
97506998,92319421.05263157
253367590,92319421.05263157
102480311,92319421.05263157
279416122,92319421.05263157
79818965,92319421.05263157
176643840,92319421.05263157
437000,92319421.05263157
321112,92319421.05263157
53026327,92319421.05263157
72523848,92319421.05263157
11858000,92319421.05263157
52579100,92319421.05263157
24783000,92319421.05263157
210129230,92319421.05263157
36564550,92319421.05263157
212378500,92319421.05263157
16870020,92319421.05263157
124882250,92319421.05263157
23500,92319421.05263157
100000,92319421.05263157
22392700,92319421.05263157
39319450,92319421.05263157
186721095,92319421.05263157
402515859,92319421.05263157
509104175,92319421.05263157
1051145018,92319421.05263157
657463132,92319421.05263157
1147868303,92319421.05263157
568579848,92319421.05263157
789773223,92319421.05263157
6909015,92319421.05263157
7723520,92319421.05263157
505037044,92319421.05263157
456464927,92319421.05263157
46212965,92319421.05263157
84476180,92319421.05263157
98377396,92319421.05263157
268637985,92319421.05263157
139175321,92319421.05263157
233310970,92319421.05263157
95059505,92319421.05263157
133924686,92319421.05263157
784100,92319421.05263157
687000,92319421.05263157
65098359,92319421.05263157
54536720,92319421.05263157
403459654,92319421.05263157
599300482,92319421.05263157
999053109,92319421.05263157
1471672204,92319421.05263157
1172010612,92319421.05263157
1592471128,92319421.05263157
1056333041,92319421.05263157
1161319040,92319421.05263157
12711920,92319421.05263157
12395020,92319421.05263157
824313667,92319421.05263157
611704405,92319421.05263157
166649373,92319421.05263157
188777640,92319421.05263157
304055575,92319421.05263157
398365924,92319421.05263157
317773911,92319421.05263157
374318935,92319421.05263157
255471345,92319421.05263157
262629756,92319421.05263157
6021775,92319421.05263157
4148500,92319421.05263157
206110963,92319421.05263157
139590450,92319421.05263157
8429525,92319421.05263157
23102991,92319421.05263157
20327323,92319421.05263157
51418801,92319421.05263157
32168235,92319421.05263157
63853477,92319421.05263157
27649975,92319421.05263157
36735395,92319421.05263157
812480,92319421.05263157
730800,92319421.05263157
25601975,92319421.05263157
37177658,92319421.05263157
142044139,92319421.05263157
321734802,92319421.05263157
510192330,92319421.05263157
869688261,92319421.05263157
657672187,92319421.05263157
1027328700,92319421.05263157
846665988,92319421.05263157
906661168,92319421.05263157
2125160,92319421.05263157
5036900,92319421.05263157
682164850,92319421.05263157
513438106,92319421.05263157
3226000,66504090.90909091
8580250,66504090.90909091
7897650,66504090.90909091
41592200,66504090.90909091
4916950,66504090.90909091
26718100,66504090.90909091
2882900,66504090.90909091
12365400,66504090.90909091
200000,66504090.90909091
3783800,66504090.90909091
2699800,66504090.90909091
87291053,66504090.90909091
176581010,66504090.90909091
201531403,66504090.90909091
346584389,66504090.90909091
258070980,66504090.90909091
381165486,66504090.90909091
292058067,66504090.90909091
353643467,66504090.90909091
5451330,66504090.90909091
4780450,66504090.90909091
244571477,66504090.90909091
188086043,66504090.90909091
16299300,66504090.90909091
29124803,66504090.90909091
36573517,66504090.90909091
74464508,66504090.90909091
76175753,66504090.90909091
98305015,66504090.90909091
75026835,66504090.90909091
83224178,66504090.90909091
761662,66504090.90909091
472200,66504090.90909091
40486021,66504090.90909091
24850941,66504090.90909091
40171624,66504090.90909091
56524830,66504090.90909091
89458586,66504090.90909091
122020390,66504090.90909091
98634412,66504090.90909091
158515566,66504090.90909091
88898794,66504090.90909091
128436479,66504090.90909091
1970892,66504090.90909091
3123890,66504090.90909091
63852358,66504090.90909091
78835458,66504090.90909091
80525096,66504090.90909091
72834494,66504090.90909091
91702166,66504090.90909091
113404037,66504090.90909091
78849640,66504090.90909091
95811462,66504090.90909091
62275128,66504090.90909091
76275815,66504090.90909091
429760,66504090.90909091
697800,66504090.90909091
36839580,66504090.90909091
30324255,66504090.90909091
30019440,66504090.90909091
117586532,66504090.90909091
61537045,66504090.90909091
147464717,66504090.90909091
89523796,66504090.90909091
147046634,66504090.90909091
87016542,66504090.90909091
92941956,66504090.90909091
1337000,66504090.90909091
882320,66504090.90909091
50458442,66504090.90909091
38609638,66504090.90909091
15888142,66504090.90909091
34738940,66504090.90909091
31169157,66504090.90909091
58716858,66504090.90909091
31686545,66504090.90909091
65271544,66504090.90909091
28163252,66504090.90909091
44505574,66504090.90909091
566271,66504090.90909091
50000,66504090.90909091
19252430,66504090.90909091
23277579,66504090.90909091
3187500,66504090.90909091
40716600,66504090.90909091
6704200,66504090.90909091
91647400,66504090.90909091
10092400,66504090.90909091
51471400,66504090.90909091
7797400,66504090.90909091
25944600,66504090.90909091
33000,66504090.90909091
410000,66504090.90909091
7949300,66504090.90909091
17184500,66504090.90909091
88564121,66504090.90909091
208735325,66504090.90909091
208787835,66504090.90909091
434573533,66504090.90909091
287502577,66504090.90909091
480625360,66504090.90909091
344964130,66504090.90909091
460627519,66504090.90909091
3893100,66504090.90909091
5799250,66504090.90909091
279519641,66504090.90909091
240344415,66504090.90909091
40816643,66504090.90909091
93441536,66504090.90909091
64865997,66504090.90909091
159847867,66504090.90909091
140264718,66504090.90909091
247019216,66504090.90909091
191758069,66504090.90909091
212326066,66504090.90909091
433860,66504090.90909091
1952484,66504090.90909091
92674617,66504090.90909091
68516293,66504090.90909091
88235260,66504090.90909091
112540630,66504090.90909091
162688500,66504090.90909091
249847173,66504090.90909091
199106344,66504090.90909091
311759290,66504090.90909091
195012400,66504090.90909091
265320350,66504090.90909091
3218940,66504090.90909091
3120820,66504090.90909091
142774040,66504090.90909091
143934490,66504090.90909091
87160251,66504090.90909091
107936932,66504090.90909091
96392984,66504090.90909091
133394727,66504090.90909091
89541289,66504090.90909091
110320475,66504090.90909091
102022330,66504090.90909091
105957538,66504090.90909091
1316000,66504090.90909091
845500,66504090.90909091
78478906,66504090.90909091
52031240,66504090.90909091
11770830,66504090.90909091
44463070,66504090.90909091
18722940,66504090.90909091
72311160,66504090.90909091
23610635,66504090.90909091
51271750,66504090.90909091
20322700,66504090.90909091
25917220,66504090.90909091
385300,66504090.90909091
270200,66504090.90909091
9905150,66504090.90909091
13045040,66504090.90909091
17567459,66504090.90909091
41331590,66504090.90909091
30816343,66504090.90909091
66244605,66504090.90909091
32840445,66504090.90909091
73910009,66504090.90909091
34295276,66504090.90909091
59880991,66504090.90909091
259180,66504090.90909091
150000,66504090.90909091
20745412,66504090.90909091
24590395,66504090.90909091
2586700,66504090.90909091
8226800,66504090.90909091
4654500,66504090.90909091
32728500,66504090.90909091
4899350,66504090.90909091
30842540,66504090.90909091
1050800,66504090.90909091
13252900,66504090.90909091
100000,66504090.90909091
2208200,66504090.90909091
3232950,66504090.90909091
115367216,66504090.90909091
199768631,66504090.90909091
228280194,66504090.90909091
337786078,66504090.90909091
282632372,66504090.90909091
380257620,66504090.90909091
269276547,66504090.90909091
317013446,66504090.90909091
8121710,66504090.90909091
4614080,66504090.90909091
176728632,66504090.90909091
142829775,66504090.90909091
20178377,66504090.90909091
47652506,66504090.90909091
44652022,66504090.90909091
64677841,66504090.90909091
76395698,66504090.90909091
96993633,66504090.90909091
67710232,66504090.90909091
70271239,66504090.90909091
551000,66504090.90909091
150900,66504090.90909091
29072426,66504090.90909091
17244343,66504090.90909091
52312523,66504090.90909091
60129688,66504090.90909091
80860344,66504090.90909091
126806609,66504090.90909091
107754013,66504090.90909091
168264986,66504090.90909091
85858710,66504090.90909091
121062023,66504090.90909091
3177900,66504090.90909091
2621440,66504090.90909091
51084189,66504090.90909091
66042290,66504090.90909091
149807389,66504090.90909091
140208140,66504090.90909091
145173332,66504090.90909091
134733000,66504090.90909091
87497865,66504090.90909091
116656185,66504090.90909091
67810534,66504090.90909091
78181088,66504090.90909091
990050,66504090.90909091
880600,66504090.90909091
32545739,66504090.90909091
25157290,66504090.90909091
53172330,66504090.90909091
204588907,66504090.90909091
98796666,66504090.90909091
182993450,66504090.90909091
92596172,66504090.90909091
158018250,66504090.90909091
80069147,66504090.90909091
85932569,66504090.90909091
581600,66504090.90909091
572300,66504090.90909091
33044947,66504090.90909091
27440869,66504090.90909091
18076786,66504090.90909091
39176294,66504090.90909091
33653185,66504090.90909091
57790211,66504090.90909091
33679603,66504090.90909091
65634662,66504090.90909091
32344529,66504090.90909091
47669477,66504090.90909091
80000,66504090.90909091
51425,66504090.90909091
14655551,66504090.90909091
19026186,66504090.90909091
4621800,66504090.90909091
14998300,66504090.90909091
5774700,66504090.90909091
62126100,66504090.90909091
6192700,66504090.90909091
51459100,66504090.90909091
5899300,66504090.90909091
24501100,66504090.90909091
49900,66504090.90909091
32000,66504090.90909091
8724600,66504090.90909091
11749500,66504090.90909091
112577583,66504090.90909091
221583935,66504090.90909091
237599830,66504090.90909091
426691636,66504090.90909091
292189190,66504090.90909091
462209536,66504090.90909091
328239710,66504090.90909091
397910235,66504090.90909091
2515970,66504090.90909091
1733120,66504090.90909091
213830120,66504090.90909091
191456044,66504090.90909091
47106546,66504090.90909091
95513381,66504090.90909091
80123734,66504090.90909091
161023316,66504090.90909091
128877980,66504090.90909091
189509146,66504090.90909091
188244613,66504090.90909091
193843000,66504090.90909091
126400,66504090.90909091
90000,66504090.90909091
77715764,66504090.90909091
49521401,66504090.90909091
111933870,66504090.90909091
131095100,66504090.90909091
173587840,66504090.90909091
245000260,66504090.90909091
197315310,66504090.90909091
297408940,66504090.90909091
190847000,66504090.90909091
250723660,66504090.90909091
3443590,66504090.90909091
2863410,66504090.90909091
120723564,66504090.90909091
127508040,66504090.90909091
159388302,66504090.90909091
168818763,66504090.90909091
156620369,66504090.90909091
165362782,66504090.90909091
105688608,66504090.90909091
124122779,66504090.90909091
99397813,66504090.90909091
104040781,66504090.90909091
1567200,66504090.90909091
934650,66504090.90909091
66311834,66504090.90909091
41411740,66504090.90909091
15776250,66504090.90909091
55370780,66504090.90909091
30115710,66504090.90909091
80994210,66504090.90909091
29683535,66504090.90909091
64534630,66504090.90909091
19845475,66504090.90909091
28644330,66504090.90909091
173500,66504090.90909091
87900,66504090.90909091
9749100,66504090.90909091
11975400,66504090.90909091
20185967,66504090.90909091
48715236,66504090.90909091
35201780,66504090.90909091
69590932,66504090.90909091
33727175,66504090.90909091
75097083,66504090.90909091
34248826,66504090.90909091
60542319,66504090.90909091
